year,title,imdb_rating,imdb_rating_0_1,num_imdb_ratings,mpaa_rating,run_time_min,budget,domgross,intgross,budget_2013,domgross_2013,intgross_2013
2001,Don't Say A Word,6.3,0.63,42491,R,113,50000000,54997476,104488383,65792298,72368206,137490616
2001,Donnie Darko,8.1,0.8099999999999999,632920,R,113,4500000,1270522,7696529,5921307,1671811,10127447
2001,Dr. Dolittle 2,4.7,0.47000000000000003,36077,PG,87,72000000,112950721,176101721,94740909,148625750,231722738
2001,Evolution,6.1,0.61,106514,PG-13,101,80000000,38311134,98341932,105267677,50411551,129402834
2001,From Hell,6.8,0.6799999999999999,131439,R,122,35000000,31598308,68712365,46054609,41578506,90414888
2001,Ghost World,7.4,0.74,101388,R,111,5500000,6217849,8761608,7237153,8181731,11528926
2001,Gosford Park,7.3,0.73,68358,R,131,18000000,41300105,41300105,23685227,54344576,54344576
2001,Hannibal,6.8,0.6799999999999999,220400,R,131,87000000,165092266,350100280,114478598,217235991,460678038
2001,Harry Potter and the Sorcerer's Stone,7.5,0.75,496983,PG,152,125000000,317575550,974755371,164480745,417880504,1282627914
2001,Hedwig and the Angry Inch,7.8,0.78,27680,R,95,6000000,3067312,3643900,7895076,4036110,4794811
2001,High Heels and Low Lifes,6.2,0.62,3154,R,86,10000000,226792,226792,13158460,298423,298423
2001,Impostor,6.2,0.62,20735,R,95,40000000,6114237,6114237,52633838,8045394,8045394
2001,Jason X,4.4,0.44000000000000006,41777,R,91,14000000,13121555,16951798,18421843,17265945,22305955
2001,Jay and Silent Bob Strike Back,6.9,0.6900000000000001,134086,R,104,22000000,30059386,33762400,28948611,39553522,44426118
2001,Jeepers Creepers,6.1,0.61,93948,R,90,10000000,37904175,58939035,13158460,49876055,77554691
2001,Josie and the Pussycats,5.3,0.53,19601,PG-13,98,22000000,14252830,14252830,28948611,18754529,18754529
2001,Kate & Leopold,6.4,0.64,68818,PG-13,118,48000000,47095453,70937778,63160606,61970361,93343188
2001,Kiss of the Dragon,6.6,0.6599999999999999,55329,R,98,25000000,36833473,36833473,32896149,48467177,48467177
2001,Kissing Jessica Stein,6.6,0.6599999999999999,14560,R,97,1500000,7025722,8831884,1973769,9244768,11621399
2001,L.I.E.,7.2,0.72,8815,R,97,700000,1140965,1140965,921092,1501334,1501334
2001,Lara Croft: Tomb Raider,5.8,0.58,167227,PG-13,100,94000000,131144183,274644183,123689520,172565543,361389438
2001,Legally Blonde,6.2,0.62,144499,PG-13,96,18000000,96493426,141809235,23685227,126970485,186599109
2001,Lovely and Amazing,6.9,0.6900000000000001,6258,R,91,250000,4210379,4695781,328961,5540210,6178924
2001,Monkeybone,4.7,0.47000000000000003,15021,PG-13,93,75000000,5409517,5409517,98688447,7118091,7118091
2001,Monsoon Wedding,7.4,0.74,20795,R,114,1200000,13876974,27025600,1579015,18259960,35561527
2001,"Monsters, Inc.",8.1,0.8099999999999999,649522,G,92,115000000,289423425,559757719,151322285,380836644,736554932
2001,Moulin Rouge!,7.6,0.76,236389,PG-13,127,53000000,57386369,179213196,69739836,75511622,235816959
2001,Mulholland Dr.,8,0.8,262141,R,147,15000000,7219578,11919578,19737689,9499853,15684329
2001,Nowhere in Africa,7.7,0.77,11153,R,141,6500000,6173485,6173485,8552999,8123355,8123355
2001,Ocean's Eleven,7.8,0.78,433154,PG-13,116,85000000,183417150,450728529,111846906,241348715,593089313
2001,Osmosis Jones,6.3,0.63,27228,PG,95,70000000,13596911,13596911,92109217,17891440,17891440
2001,Pearl Harbor,6.1,0.61,271466,PG-13,183,151500000,198539855,449239855,199350663,261247866,591130447
2001,Save the Last Dance,6.2,0.62,50584,PG-13,112,13000000,91038276,131638276,17105997,119792347,173215693
2001,Shallow Hal,5.9,0.5900000000000001,114444,PG-13,114,40000000,70836296,70836296,52633838,93209654,93209654
2001,Shaolin Soccer,7.3,0.73,61863,PG,87,10000000,488872,42776032,13158460,643280,56286669
2001,Shrek,7.9,0.79,504717,PG,90,50000000,267655011,491812794,65792298,352192764,647149877
2001,Someone Like You...,6.1,0.61,20968,PG-13,97,23000000,27338033,38684906,30264457,35972640,50903377
2001,Spy Kids,5.4,0.54,90519,PG,88,35000000,112692062,197692062,46054609,148285394,260132301
2001,Super Troopers,7.1,0.71,80655,R,100,3000000,18492362,23046142,3947538,24333100,30325173
2001,The Fast and the Furious,6.7,0.67,294876,PG-13,106,38000000,144512310,206512310,50002146,190155939,271738388
2001,The Glass House,5.8,0.58,27046,PG-13,106,22000000,17951431,22861785,28948611,23621318,30082587
2001,The Legend of Suriyothai,6.6,0.6599999999999999,1721,R,142,9000000,454255,454255,11842614,597730,597730
2001,The Lord of the Rings: The Fellowship of the Ring,8.8,0.8800000000000001,1347711,PG-13,178,109000000,315544750,887217688,143427209,415208284,1167441808
2001,The Majestic,6.9,0.6900000000000001,46984,PG,152,72000000,27796042,37306334,94740909,36575310,49089389
2001,The One,5.9,0.5900000000000001,81674,PG-13,87,49000000,43905746,43905746,64476452,57773198,57773198
2001,The Others,7.6,0.76,290056,PG-13,104,17000000,96522687,209947037,22369381,127008987,276257960
2001,The Princess Diaries,6.3,0.63,103393,G,111,30000000,108244774,165334774,39475379,142433448,217555094
2001,The Royal Tenenbaums,7.6,0.76,224756,R,110,28000000,52353636,71430876,36843687,68889320,93992029
2001,The Wedding Planner,5.2,0.52,65614,PG-13,103,28000000,60400856,94728529,36843687,79478222,124648152
2001,Thir13en Ghosts,5.6,0.5599999999999999,68948,R,91,19000000,41867960,68467960,25001073,55091786,90093288
2001,Training Day,7.7,0.77,327894,R,122,45000000,76261036,104505362,59213068,100347776,137512958
2001,Valentine,4.7,0.47000000000000003,21433,R,96,10000000,20384136,20384136,13158460,26822383,26822383
2001,Vanilla Sky,6.9,0.6900000000000001,217816,R,136,70000000,100614858,202726605,92109217,132393654,266756984
2001,Zoolander,6.6,0.6599999999999999,214641,PG-13,90,28000000,45172250,60780981,36843687,59439723,79978408
2000,28 Days,6,0.6,36899,PG-13,103,43000000,37035515,62063972,58175060,50105659,83966868
2000,Almost Famous,7.9,0.79,219508,R,122,60000000,32522352,47371191,81174503,43999763,64088881
2000,American Psycho,7.6,0.76,389388,R,102,8000000,15070285,28674417,10823267,20388715,38793859
2000,Beautiful Creatures,5.9,0.5900000000000001,3144,R,86,50000000,19452138,55940671,67645419,26316961,75682603
2000,Best in Show,7.5,0.75,48232,PG-13,90,6000000,18621249,20695413,8117450,25192844,27998998
2000,Billy Elliot,7.7,0.77,104206,R,110,5000000,21995263,109280263,6764542,29757576,147846184
2000,Boiler Room,7,0.7,43728,R,NA,9000000,16963963,28773637,12176175,22950688,38928095
2000,Bring It On,5.9,0.5900000000000001,74435,PG-13,98,10000000,68353550,90453550,13529084,92476091,122375366
2000,Cast Away,7.8,0.78,428145,PG-13,143,85000000,233632142,427230516,114997212,316082883,578003746
2000,Cecil B. Demented,6.2,0.62,11886,R,87,10000000,1276984,1953882,13529084,1727642,2643423
2000,Center Stage,6.7,0.67,16532,PG-13,115,18000000,17200925,17200925,24352351,23271276,23271276
2000,Charlie's Angels,5.5,0.55,152587,PG-13,98,90000000,125305545,259736090,121761754,169526922,351399133
2000,Chicken Run,7,0.7,149897,G,84,42000000,106793915,227793915,56822152,144482383,308184297
2000,Chocolat,7.3,0.73,158411,PG-13,121,25000000,71309760,152500343,33822710,96475572,206318992
2000,Coyote Ugly,5.6,0.5599999999999999,95126,PG-13,100,45000000,60786269,115786269,60880877,82238253,156648214
2000,Dancer in the Dark,8,0.8,85023,R,140,12500000,4157491,45557491,16911355,5624704,61635111
2000,"Dude, Where's My Car",5.5,0.55,121652,PG-13,83,14000000,46729374,73180297,18940717,63220562,99006237
2000,Dune,7.1,0.71,15603,UNRATED,265,45000000,27447471,27447471,60880877,37133914,37133914
2000,Erin Brockovich,7.3,0.73,145063,R,131,50000000,125548685,257805243,67645419,169855868,348786874
2000,Final Destination,6.7,0.67,193389,R,98,23000000,53302314,112036870,31116893,72113147,151575620
2000,Gladiator,8.5,0.85,1076888,R,155,103000000,187683805,457683805,139349563,253918993,619204256
2000,Gone in Sixty Seconds,6.5,0.65,230227,PG-13,118,103300000,101643008,232643008,139755436,137513677,314744675
2000,High Fidelity,7.5,0.75,150012,R,113,20000000,27277055,47881663,27058168,36903356,64779503
2000,Hollow Man,5.7,0.5700000000000001,107423,R,112,90000000,73209340,1912e5,121761754,99045530,258676083
2000,Little Nicky,5.3,0.53,85321,PG-13,90,80000000,39442871,58270391,108232671,53362591,78834500
2000,Love & Basketball,7.2,0.72,15400,PG-13,124,15000000,27441122,27709625,20293626,37125324,37488584
2000,Meet the Parents,7,0.7,274545,PG-13,108,55000000,166225040,304599899,74409961,224887250,412095756
2000,Memento,8.5,0.85,925266,R,113,5000000,25544867,39723096,6764542,34559865,53741710
2000,Miss Congeniality,6.2,0.62,150021,PG-13,109,45000000,106807667,213420951,60880877,144500988,288738993
2000,Mission to Mars,5.6,0.5599999999999999,63383,PG,114,90000000,60874615,106e6,121761754,82357777,143408288
2000,"O Brother, Where Art Thou?",7.8,0.78,241653,PG-13,107,26000000,45506619,75763814,35175618,61566286,102501499
2000,Pitch Black,7.1,0.71,202857,R,109,23000000,39235088,53182088,31116893,53081479,71950493
2000,Pokemon: The Movie 2000,6,0.6,16615,G,99,30000000,43746923,133946923,40587251,59185579,181217915
2000,Red Planet,5.7,0.5700000000000001,49784,PG-13,106,80000000,17480890,33463969,108232671,23650043,45273684
2000,Remember the Titans,7.8,0.78,171247,PG,113,30000000,115654751,136706683,40587251,156470282,184951617
2000,Requiem for a Dream,8.3,0.8300000000000001,627050,R,102,4500000,3635482,7390108,6088088,4918474,9998139
2000,Return to Me,6.9,0.6900000000000001,17188,PG,115,24000000,32662299,32662299,32469801,44189098,44189098
2000,Romeo Must Die,6.1,0.61,59671,R,115,25000000,55973336,91036760,33822710,75726795,123164396
2000,Rugrats in Paris:,6.1,0.61,8929,G,78,30000000,76501438,103284813,40587251,103499437,139734889
2000,Saving Grace,6.9,0.6900000000000001,15982,R,93,4000000,12178602,27786849,5411634,16476533,37593061
2000,Scream 3,5.5,0.55,104889,R,116,40000000,89138076,161838076,54116335,120595650,218952089
2000,Sexy Beast,7.3,0.73,46107,R,89,4300000,6946056,10154577,5817506,9397377,13738212
2000,Shanghai Noon,6.6,0.6599999999999999,103191,PG-13,110,55000000,56932305,71189835,74409961,77024193,96313324
2000,Snatch.,8.3,0.8300000000000001,652418,R,102,10000000,30093107,83593107,13529084,40713217,113093815
2000,Songcatcher,7.2,0.72,2926,PG-13,109,1800000,3050934,3050934,2435235,4127634,4127634
2000,The Beach,6.6,0.6599999999999999,190823,R,119,50000000,39778599,39778599,67645419,53816800,53816800
2000,The Cell,6.3,0.63,83955,R,107,35000000,61280963,85911226,47351793,82907528,116230018
2000,The Emperor's New Groove,7.3,0.73,141276,G,78,100000000,89296573,169296573,135290838,120810082,229042753
2000,The Gift,6.7,0.67,55116,R,111,10000000,12008642,44567606,13529084,16246592,60295888
2000,The Patriot,7.2,0.72,220917,R,165,110000000,113330342,2153e5,148819922,153325570,291281175
2000,The Road to El Dorado,6.9,0.6900000000000001,65419,PG,89,95000000,50802661,657e5,128526296,68731346,88886081
2000,The Way of the Gun,6.7,0.67,28438,R,119,9000000,6047856,13061935,12176175,8182195,17671601
2000,The Whole Nine Yards,6.7,0.67,95033,R,98,24000000,57262492,85527867,32469801,77470905,115711368
2000,Thirteen days,7.3,0.73,47595,PG-13,145,80000000,34566746,66554547,108232671,46765640,90042204
2000,Titan A.E.,6.6,0.6599999999999999,54048,PG,94,75000000,22751979,36751979,101468129,30781343,49722060
2000,Unbreakable,7.2,0.72,279165,PG-13,106,73243106,94999143,248099143,99091212,128525137,335655410
2000,Urbania,7,0.7,2800,R,103,225000,1032075,1032075,304404,1396303,1396303
2000,Vertical Limit,5.9,0.5900000000000001,52021,PG-13,124,75000000,68473360,2135e5,101468129,92638183,288845939
2000,What Lies Beneath,6.6,0.6599999999999999,103031,PG-13,130,90000000,155464351,288693989,121761754,210329023,390576517
2000,What Women Want,6.4,0.64,168596,PG-13,127,65000000,182805123,3721e5,87939045,247318583,503417209
2000,Where the Heart Is,6.8,0.6799999999999999,28449,PG-13,NA,15000000,33771174,40862054,20293626,45689304,55282615
2000,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",7.9,0.79,227531,PG-13,NA,15000000,128067808,2132e5,20293626,173264011,288440067
2000,X-Men,7.4,0.74,491646,PG-13,104,75000000,157299717,296339717,101468129,212812106,400920487
1999,10 Things I Hate About You,7.2,0.72,243183,PG-13,97,13000000,38177966,60414025,18180006,53390436,84486720
1999,8MM,6.5,0.65,109148,R,123,40000000,36443442,96398826,55938481,50964770,134810098
1999,American Beauty,8.4,0.8400000000000001,896028,R,122,15000000,130058047,356258047,20976930,181881240,498213351
1999,American Pie,7,0.7,331525,R,95,12000000,101800948,234723148,16781544,142364760,328251410
1999,Analyze This,6.7,0.67,130176,R,103,30000000,106885658,176885658,41953861,149475534,247367876
1999,Anna and the King,6.7,0.67,32439,PG-13,148,75000000,39251128,39251128,104884652,54891212,54891212
1999,Anywhere But Here,6.2,0.62,15401,PG-13,114,23000000,18653615,18653615,32164627,26086372,26086372
1999,Austin Powers: The Spy Who Shagged Me,6.6,0.6599999999999999,190714,PG-13,95,35000000,206040085,310332636,48946171,288139235,433988407
1999,Being John Malkovich,7.8,0.78,269289,R,112,13000000,22858926,32382381,18180006,31967340,45285530
1999,Black and White,5,0.5,5218,R,98,10000000,5241315,5241315,13984620,7329780,7329780
1999,Blue Streak,6.3,0.63,63854,PG-13,93,36000000,68208190,117448157,50344633,95386564,164246788
1999,Boys Don't Cry,7.6,0.76,81712,R,118,2000000,11540607,20741e3,2796924,16139101,29005501
1999,But I'm a Cheerleader,6.6,0.6599999999999999,21252,R,85,1200000,2205627,2629191,1678154,3084486,3676824
1999,Carrie 2: The Rage,4.6,0.45999999999999996,13642,R,104,21000000,17760244,17760244,29367703,24837027,24837027
1999,Cruel Intentions,6.8,0.6799999999999999,157074,R,97,11000000,38230075,75803716,15383082,53463308,106008618
1999,Dick,6.1,0.61,16633,PG-13,94,13000000,6276869,6276869,18180006,8777963,8777963
1999,Dogma,7.4,0.74,189270,R,130,10000000,30651422,43948865,13984620,42864850,61460819
1999,Drop Dead Gorgeous,6.6,0.6599999999999999,28383,PG-13,97,10000000,10571408,10571408,13984620,14783713,14783713
1999,Election,7.3,0.73,77275,R,103,8500000,14943582,17202854,11886927,20898032,24057538
1999,Eyes Wide Shut,7.3,0.73,244927,R,159,65000000,55691208,86257553,90900032,77882040,120627912
1999,Fight Club,8.8,0.8800000000000001,1485748,R,139,65000000,37030102,100853753,90900032,51785192,141040144
1999,Flawless,6.4,0.64,15364,R,112,27000000,4485485,4485485,37758475,6272780,6272780
1999,For Love of the Game,6.5,0.65,27439,PG-13,137,50000000,35188640,46112640,69923101,49209977,64486776
1999,Galaxy Quest,7.3,0.73,129798,PG,102,45000000,71423726,90523726,62930791,99883369,126593993
1999,"Girl, Interrupted",7.3,0.73,134993,R,127,24000000,28871190,28871190,33563089,40375263,40375263
1999,Go!,7.3,0.73,61376,R,102,6500000,16875273,28383441,9090003,23599429,39693164
1999,Jawbreaker,5.5,0.55,20179,R,87,3000000,3076820,3076820,4195386,4302816,4302816
1999,Magnolia,8,0.8,253167,R,188,37000000,22450975,48446802,51743095,31396836,67751013
1999,Muppets From Space,6.3,0.63,15566,G,87,24000000,16304786,16304786,33563089,22801624,22801624
1999,Mystery Men,6.1,0.61,56051,PG-13,121,68000000,29762011,33462011,95095418,41621042,46795352
1999,Notting Hill,7.1,0.71,219873,PG-13,124,42000000,116089678,363728226,58735405,162347007,508660113
1999,Office Space,7.8,0.78,212054,R,89,10000000,10827813,12827813,13984620,15142285,17939209
1999,Payback,7.1,0.71,117325,R,100,50000000,81526121,161626121,69923101,114011185,226027993
1999,Pocket Monsters: Mewtwo Strikes Back!,6,0.6,32009,G,96,30000000,85744662,163644662,41953861,119910654,228850846
1999,Ravenous,7,0.7,31859,R,101,12000000,2062406,2062406,16781544,2884196,2884196
1999,Sleepy Hollow,7.4,0.74,283977,R,105,70000000,101068340,207068340,97892342,141340236,289577211
1999,South Park: Bigger Longer & Uncut,7.8,0.78,171026,R,81,21000000,52037603,52037603,29367703,72772612,72772612
1999,Star Wars: Episode I - The Phantom Menace,6.5,0.65,582923,PG,136,115000000,474544677,1007044677,160823133,663632711,1408313741
1999,Stuart Little,5.9,0.5900000000000001,103176,PG,84,105000000,140015224,2988e5,146838513,195805974,417860454
1999,Tarzan,7.2,0.72,159790,G,88,145000000,171091819,448191819,202776994,239265412,626779240
1999,The 13th Warrior,6.6,0.6599999999999999,105226,R,102,125000000,32698899,61698899,174807753,45728169,86283567
1999,The Blair Witch Project,6.4,0.64,202082,R,81,600000,140539099,2483e5,839077,196538593,347238122
1999,The Boondock Saints,7.9,0.79,206442,R,108,7000000,30471,411874,9789234,42613,575990
1999,The Green Mile,8.5,0.85,875435,R,189,60000000,136801374,290701374,83907722,191311527,406534833
1999,The Haunting,4.9,0.49000000000000005,61707,PG-13,113,80000000,91188905,180188905,111876962,127524221,251987342
1999,The Iron Giant,8,0.8,139701,PG,86,50000000,23159305,31333917,69923101,32387409,43819293
1999,The Matrix,8.7,0.8699999999999999,1334396,R,136,65000000,171479930,460279930,90900032,239808171,643684004
1999,The Mummy,7,0.7,339685,PG-13,124,80000000,155385488,416385488,111876962,217300705,582299294
1999,The Sixth Sense,8.1,0.8099999999999999,763771,PG-13,107,40000000,293506292,672806292,55938481,410457404,940894052
1999,The Talented Mr. Ripley,7.3,0.73,148135,R,139,40000000,81292135,128792135,55938481,113683964,180110910
1999,Three to Tango,6.1,0.61,16882,PG-13,98,20000000,10570375,10570375,27969241,14782268,14782268
1999,Topsy-Turvy,7.4,0.74,10454,R,154,20000000,6201757,6201757,27969241,8672922,8672922
1999,Toy Story 2,7.9,0.79,418960,G,92,90000000,245852179,511358276,125861583,343814937,715115132
1999,Virus,4.9,0.49000000000000005,23072,R,99,75000000,14010690,30626690,104884652,19593418,42830263
1999,Wild Wild West,4.8,0.48,136147,PG-13,106,175000000,113805681,221229335,244730855,159152923,309380824
1999,Wing Commander,4.2,0.42000000000000004,15124,PG-13,100,30000000,11578022,11578022,41953861,16191424,16191424
1998,54,5.8,0.58,28738,R,93,13000000,16757163,16757163,18578720,23948203,23948203
1998,A Bug's Life,7.2,0.72,226023,G,95,45000000,162798565,363095319,64310954,232660690,518911253
1998,American History X,8.5,0.85,853795,R,119,10000000,6719864,6719864,14291323,9603575,9603575
1998,Armageddon,6.6,0.6599999999999999,343267,PG-13,151,140000000,201578182,5546e5,200078524,288081893,792596781
1998,Beloved,5.9,0.5900000000000001,6345,R,172,53000000,22852487,22852487,75744013,32659228,32659228
1998,Blade,7.1,0.71,205928,R,NA,45000000,70141876,131237688,64310954,100242021,187556021
